epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,18275.6,1.16338,0.73118,0.98746,0.61376,0.50375,0.53023,0.33035,1.2432,0.86305,1.02428,0.002179,0.002179,0.002179
160,18389.4,1.1567,0.72415,0.98181,0.61539,0.50255,0.53018,0.33038,1.24328,0.86297,1.02424,0.0021295,0.0021295,0.0021295
161,18503.1,1.16175,0.72798,0.98447,0.61361,0.50236,0.52973,0.33025,1.24323,0.86312,1.0242,0.00208,0.00208,0.00208
162,18617.5,1.16883,0.73118,0.98482,0.61404,0.50224,0.53014,0.33018,1.2433,0.86349,1.02422,0.0020305,0.0020305,0.0020305
163,18731.2,1.16357,0.7271,0.98489,0.6157,0.50198,0.52988,0.32999,1.24361,0.86357,1.02417,0.001981,0.001981,0.001981
164,18845.7,1.16413,0.72514,0.98222,0.61601,0.50032,0.52976,0.32983,1.24372,0.86367,1.02425,0.0019315,0.0019315,0.0019315
165,18959.5,1.15393,0.72327,0.97881,0.61587,0.49992,0.5302,0.32991,1.2436,0.86373,1.02421,0.001882,0.001882,0.001882
166,19073,1.15499,0.72181,0.98336,0.61582,0.50008,0.53049,0.33,1.24391,0.86375,1.02425,0.0018325,0.0018325,0.0018325
167,19186.7,1.15217,0.719,0.98073,0.61379,0.50083,0.52994,0.32984,1.24403,0.86379,1.02422,0.001783,0.001783,0.001783
168,19301,1.1652,0.72479,0.98258,0.61522,0.50002,0.52928,0.32973,1.2441,0.86382,1.02426,0.0017335,0.0017335,0.0017335
169,19414.4,1.16174,0.72142,0.98241,0.61422,0.50061,0.5292,0.32965,1.24423,0.86394,1.02431,0.001684,0.001684,0.001684
170,19528.4,1.15105,0.7161,0.97834,0.61199,0.50173,0.52925,0.32945,1.2441,0.86406,1.02425,0.0016345,0.0016345,0.0016345
171,19641.9,1.15078,0.71568,0.97793,0.61216,0.50173,0.52947,0.32937,1.24428,0.86424,1.02423,0.001585,0.001585,0.001585
172,19756.1,1.15146,0.71282,0.97696,0.61435,0.49972,0.52891,0.3292,1.24457,0.86463,1.02428,0.0015355,0.0015355,0.0015355
173,19870.1,1.15377,0.71385,0.97608,0.61128,0.50135,0.52906,0.32927,1.24446,0.86483,1.02427,0.001486,0.001486,0.001486
174,19984.1,1.14102,0.70864,0.97543,0.61379,0.49923,0.52883,0.32914,1.24468,0.86506,1.0243,0.0014365,0.0014365,0.0014365
175,20097.7,1.14331,0.70301,0.97505,0.6169,0.49802,0.52876,0.32901,1.24487,0.86567,1.02445,0.001387,0.001387,0.001387
176,20211.6,1.14232,0.70497,0.97636,0.61463,0.49891,0.52888,0.3291,1.24482,0.86547,1.0244,0.0013375,0.0013375,0.0013375
177,20324.7,1.15465,0.712,0.97832,0.61423,0.49911,0.52888,0.3289,1.24519,0.86558,1.0245,0.001288,0.001288,0.001288
178,20438.8,1.14417,0.70542,0.97746,0.61443,0.4994,0.52871,0.32877,1.24535,0.86605,1.02453,0.0012385,0.0012385,0.0012385
179,20552.3,1.14808,0.70609,0.97476,0.61521,0.49831,0.52843,0.32884,1.24539,0.86599,1.02454,0.001189,0.001189,0.001189
180,20666.2,1.14062,0.70457,0.97501,0.61656,0.49773,0.52861,0.32905,1.24563,0.86605,1.02467,0.0011395,0.0011395,0.0011395
181,20779.3,1.14102,0.70499,0.97268,0.61481,0.49917,0.52844,0.3286,1.24588,0.86638,1.02469,0.00109,0.00109,0.00109
