epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,1069.84,0.7138,0.34183,0.84976,0.96056,0.90282,0.95964,0.64142,1.21934,0.56982,0.98024,0.0040105,0.0040105,0.0040105
123,1077.18,0.70634,0.34069,0.8466,0.95663,0.91106,0.96127,0.64117,1.20574,0.57606,0.96986,0.003961,0.003961,0.003961
124,1084.62,0.7133,0.34264,0.84734,0.96101,0.9014,0.95997,0.64648,1.21157,0.5639,0.97834,0.0039115,0.0039115,0.0039115
125,1092.11,0.70244,0.33651,0.84454,0.95812,0.90946,0.96141,0.64979,1.17623,0.56427,0.96343,0.003862,0.003862,0.003862
126,1099.61,0.70508,0.33969,0.84552,0.95916,0.90725,0.96075,0.64724,1.18621,0.55917,0.9714,0.0038125,0.0038125,0.0038125
127,1106.33,0.7081,0.34072,0.84635,0.95381,0.8947,0.95639,0.6462,1.18287,0.5615,0.96642,0.003763,0.003763,0.003763
128,1113.77,0.70587,0.33744,0.84405,0.95967,0.90469,0.96014,0.63418,1.23539,0.56678,0.98094,0.0037135,0.0037135,0.0037135
129,1121.23,0.70511,0.33849,0.84293,0.96172,0.9084,0.9624,0.65287,1.17696,0.54881,0.96648,0.003664,0.003664,0.003664
130,1128.05,0.7019,0.33575,0.84675,0.95893,0.90389,0.96027,0.65849,1.15363,0.55133,0.96095,0.0036145,0.0036145,0.0036145
131,1134.97,0.69746,0.33551,0.84458,0.95492,0.90762,0.96075,0.64636,1.19315,0.55971,0.97156,0.003565,0.003565,0.003565
132,1142.28,0.6906,0.33381,0.84488,0.96052,0.8999,0.96007,0.65766,1.15841,0.55501,0.96111,0.0035155,0.0035155,0.0035155
133,1149.46,0.70363,0.3379,0.8446,0.95898,0.90711,0.96251,0.64999,1.18709,0.55541,0.96458,0.003466,0.003466,0.003466
134,1156.91,0.69183,0.33222,0.84072,0.96156,0.9097,0.96275,0.65103,1.18645,0.5547,0.96362,0.0034165,0.0034165,0.0034165
135,1164.63,0.69925,0.33378,0.84334,0.9599,0.89968,0.95986,0.66222,1.14854,0.54865,0.9569,0.003367,0.003367,0.003367
136,1172.25,0.70264,0.33668,0.84305,0.95952,0.90332,0.96077,0.65459,1.16509,0.55692,0.96131,0.0033175,0.0033175,0.0033175
137,1179.69,0.69104,0.33348,0.84142,0.9606,0.90191,0.96182,0.65706,1.16927,0.5543,0.9604,0.003268,0.003268,0.003268
138,1187.02,0.69311,0.33188,0.84216,0.96045,0.907,0.96169,0.65545,1.16993,0.55231,0.96337,0.0032185,0.0032185,0.0032185
139,1194.2,0.6899,0.33029,0.84276,0.96101,0.90716,0.96178,0.65632,1.16696,0.55265,0.96057,0.003169,0.003169,0.003169
140,1201.69,0.69207,0.32995,0.84132,0.9593,0.90912,0.96184,0.65485,1.1644,0.55377,0.95848,0.0031195,0.0031195,0.0031195
141,1208.76,0.69897,0.33444,0.84309,0.95952,0.9128,0.96314,0.64877,1.19958,0.56016,0.9726,0.00307,0.00307,0.00307
142,1216.19,0.68533,0.32873,0.84184,0.95568,0.90486,0.96016,0.65828,1.15836,0.55534,0.95946,0.0030205,0.0030205,0.0030205
143,1223.03,0.68699,0.32864,0.84535,0.95703,0.90535,0.9599,0.64344,1.20103,0.56601,0.96961,0.002971,0.002971,0.002971
144,1230.08,0.68738,0.33165,0.84386,0.96276,0.91065,0.96422,0.66225,1.15371,0.54462,0.95421,0.0029215,0.0029215,0.0029215
145,1237.84,0.69123,0.32839,0.84326,0.96084,0.91274,0.964,0.65984,1.15657,0.54829,0.95552,0.002872,0.002872,0.002872
146,1245.33,0.68594,0.32852,0.83869,0.95868,0.90213,0.96128,0.66572,1.1363,0.54204,0.94756,0.0028225,0.0028225,0.0028225
147,1253.16,0.68593,0.32811,0.84379,0.95911,0.90657,0.96162,0.66134,1.14628,0.54309,0.95372,0.002773,0.002773,0.002773
148,1260.49,0.68288,0.32724,0.84168,0.96193,0.90897,0.96242,0.65581,1.16637,0.54628,0.96069,0.0027235,0.0027235,0.0027235
149,1267.66,0.68114,0.32663,0.83947,0.95801,0.90935,0.96089,0.64768,1.18167,0.56157,0.96236,0.002674,0.002674,0.002674
150,1274.53,0.68182,0.3256,0.84044,0.95892,0.90177,0.96006,0.65796,1.15187,0.55164,0.95336,0.0026245,0.0026245,0.0026245
151,1281.9,0.67495,0.32507,0.83827,0.9584,0.90992,0.96147,0.65822,1.15341,0.54971,0.95739,0.002575,0.002575,0.002575
152,1289.11,0.67712,0.3245,0.84094,0.96249,0.91259,0.96434,0.6582,1.16002,0.55247,0.95964,0.0025255,0.0025255,0.0025255
153,1296.63,0.6838,0.32653,0.84107,0.95789,0.90726,0.96182,0.65876,1.14794,0.55088,0.9526,0.002476,0.002476,0.002476
154,1304.04,0.68206,0.32633,0.8408,0.95766,0.90572,0.95996,0.66042,1.14637,0.54867,0.95134,0.0024265,0.0024265,0.0024265
155,1311.29,0.67747,0.32417,0.84088,0.95658,0.90354,0.96097,0.66135,1.14339,0.5495,0.9536,0.002377,0.002377,0.002377
156,1318.59,0.67457,0.32205,0.8408,0.9599,0.90214,0.96152,0.65995,1.15702,0.5473,0.95404,0.0023275,0.0023275,0.0023275
157,1325.82,0.68222,0.32658,0.8381,0.95467,0.8983,0.95814,0.66497,1.13289,0.54628,0.94954,0.002278,0.002278,0.002278
158,1333.36,0.67657,0.32296,0.84036,0.95922,0.90774,0.96116,0.65497,1.16981,0.54646,0.95907,0.0022285,0.0022285,0.0022285
159,1340.28,0.67525,0.32268,0.83919,0.96156,0.90477,0.96226,0.66715,1.14035,0.5436,0.95027,0.002179,0.002179,0.002179
160,1347.93,0.66745,0.32027,0.83574,0.95938,0.9116,0.96272,0.65772,1.15603,0.54638,0.95609,0.0021295,0.0021295,0.0021295
161,1354.97,0.67032,0.32107,0.83949,0.95607,0.90059,0.96021,0.66456,1.13735,0.54679,0.95112,0.00208,0.00208,0.00208
162,1362.16,0.67443,0.32219,0.839,0.95798,0.90345,0.95999,0.66342,1.14228,0.54428,0.95174,0.0020305,0.0020305,0.0020305
163,1369.35,0.68236,0.32542,0.83819,0.95595,0.90552,0.96072,0.6641,1.13697,0.5391,0.95262,0.001981,0.001981,0.001981
164,1376.7,0.6707,0.31975,0.83698,0.95923,0.90842,0.96234,0.66202,1.15338,0.53797,0.9547,0.0019315,0.0019315,0.0019315
165,1383.84,0.66484,0.31802,0.83714,0.95695,0.89979,0.95936,0.6677,1.12602,0.5449,0.94719,0.001882,0.001882,0.001882
166,1391.6,0.67834,0.32245,0.84089,0.95894,0.90514,0.96075,0.66834,1.12683,0.54044,0.94765,0.0018325,0.0018325,0.0018325
